panoid,lat,lon,heading_deg,year,month,country_code
qIWEeJeTTMBpCz_t67VtyA,35.262417,-81.167644,269.35,2025,1,US
iHapNm5MHMYDi3tYwa5Kug,-23.596697,-70.375391,279.93,2012,6,CL
Hv0Rnqs75tVNe-8uAIPlvA,42.085031,-86.445233,76.35,2007,9,US
6x-9tG_JsC-6ZjVtTFQSZg,24.671297,120.901798,221.62,2022,10,TW
Tumt2uDhap66F7Ect3jgNA,40.410134,-111.883988,101.8,2023,12,US
fjLrEWTOUbyq2STvkyj_rQ,53.276606,-6.264586,187.92,2022,9,IE
ZFbXWyXBKMmqIcRvPwUogw,39.148412,-94.575594,89.55,2023,12,US
sRPD0gt0WkevROSWx8Ka-Q,36.256237,139.185822,114.99,2021,8,JP
c3zq0y9br4DxHUHyhc2xcg,36.518386,140.623136,215.23,2022,4,JP
2bY_j09aJ_Z_Yt115R7QNw,-42.465447,-73.772276,206.18,2024,11,CL
Hl4QY9qYLJY57M8nwmSpYw,-26.308437,28.260284,222.67,2025,5,ZA
kxoj6ugCVJeJZ18YH60a_Q,23.201925,120.216719,319.83,2023,5,TW
xugcKYVT_-SseR7xGEv8cA,51.678411,7.81373,290.75,2022,7,DE
Se58vgDEfXyqopTV9-JSFQ,49.196413,-2.088799,61.73,2010,9,JE
LyA8dxckH4XTh6CetJVrKA,42.163799,-71.070417,345.63,2025,7,US
uIM0qLFXJ0kcZj-5jWuaIQ,51.579216,-2.809625,45.63,2025,5,GB
_sgCZP-v6G7nZxgU67ecgg,15.789308,78.044528,17.45,2025,11,IN
KL0gCJUfODVfWGlaWSiD5Q,18.293513,-66.050043,311.59,2025,3,PR
7C2qFmD3jzw1gdQVQR-5cQ,56.947807,24.163752,171.32,2024,5,LV
xpUMB5hS9PvXGwn-Lj81Fg,33.918654,-117.374656,264.04,2025,12,US
1MBg5W1aDivGlPKm9CiSog,33.097173,-83.257713,101.8,2022,3,US
24BvzwNW3TVl9OduqNyt5Q,38.836361,-121.276251,235.94,2022,3,US
eOeo5Xyx5i_951vOksbqgw,46.500087,30.698823,130.38,2011,11,UA
jDEn5IdFARyJPtkGk9L2jA,23.714997,120.545286,104.34,2024,7,TW
tcLFgs0cvw7sYuWaqxeaPg,44.699958,7.860428,341.02,2020,10,IT
Nk1NZRIg86VRG8-Mky5xAg,15.264302,100.343582,280.6,2025,7,TH
-cTT8-ld37RD5EwiJpn1Xg,43.785986,11.274718,207.62,2022,2,IT
G3aArqI8RpWzH_S4qg8NmA,51.705972,39.132538,7.34,2017,8,RU
yeNxnkJLFiz2wF3LR2BCCQ,52.656123,1.316039,118.57,2024,4,GB
ZylSlPllDKyUb63IpeqotA,53.143637,45.01936,173.31,2021,4,RU
cHHdUyCwhUWXYtkj6gZqqw,33.410639,-111.805404,179.88,2025,11,US
UQVd8duALwtTAxBGmZ6Zfw,51.878921,-0.371408,34.65,2020,8,GB
jz31XwCCGp7xCXH9aivQiA,9.947871,78.088026,111.39,2025,8,IN
dboMyGJBGtAc4Hr7U7qkhw,45.857871,1.270175,208.33,2010,8,FR
kdQjyR0qddBamd1wAI7hgA,51.448585,21.13733,303.78,2021,6,PL
6p7-CwELtKbVYbnHsO2l6A,39.135836,-76.731411,130.2,2023,8,US
XjKSVcQ4Jb1NX7FTHi2UGw,44.994214,20.788351,39.71,2015,6,RS
ejd6hIwi1nhKTubm3BeUrQ,36.058246,140.189865,44.96,2022,7,JP
xjfScecjD5_MPVkCTPWILw,50.797365,12.713334,56.23,2022,6,DE
I7IgRmSl8mXwAlUaEcsi4Q,43.524113,-116.14819,160.98,2023,8,US
VFOitgBaVT2ftXRrKfWF9w,33.948042,-117.507597,230.85,2023,12,US
vTGLS_SrRJaSkXJOOO2hSg,43.221599,141.525998,126.23,2024,5,JP
ztKvBU11_K8VYtnxnucXXQ,-26.087929,28.22248,8.68,2025,8,ZA
JkrdC_x6cOGBjLwyuW3yYQ,37.891379,-4.770236,332.91,2025,3,ES
CAYQ6L8m1DaRI65qaE-t8g,49.306776,6.15427,20.29,2025,7,FR
BIxEYWIM73IqRADpmYRYMQ,42.56628,-82.956608,357.28,2025,9,US
v6xwSuSdJm1Nhytv8dwOGQ,23.783164,90.247055,347.0,2021,8,BD
bWvmunRWc-EzGf_ehWTxNA,-26.276294,28.186432,340.96,2024,5,ZA
_nDKF3Cl9777mvfw9CQunA,-46.431016,-67.535164,203.6,2025,6,AR
qFoyiWSiwO3YTy9ZlDm7SA,22.584814,88.400834,58.4,2022,12,IN
HspVA3thDTLEx3EQiAwSdw,34.739954,-106.767548,106.24,2023,10,US
qA3IJxs2L3jvz-QteqmUYg,-2.920362,-79.013979,260.93,2022,8,EC
1O42UzArITAqn-RWGbncPg,-5.854788,-35.352148,79.81,2022,8,BR
j8DoNSccNiyGzLTgZCRxBg,44.074485,-121.295576,278.54,2024,9,US
5_vLwHK7TatswWU0BvKLXQ,32.711246,-102.644715,272.29,2024,4,US
7-5zF_QoFO81dmsd2Ss7rw,34.553097,-117.945047,178.92,2023,4,US
kJbGzLUTHFW8GF-vhzK9_A,6.511252,4.742918,119.85,2024,5,NG
v74OJHAYaaWJB2Bf_8I2zg,25.890839,-97.45549,311.21,2011,5,US
blAe_Zwyloy5iCp2k1vFdg,34.529146,135.567189,163.61,2024,11,JP
jygnc8XzhfMjFAWO5_z8Zw,33.761018,-118.376103,49.63,2025,5,US
rOLQ213DBUsw-2rLEhJr_g,22.705073,88.407334,96.08,2025,12,IN
_aBLdsIDp-RzMNhBtf9J4A,38.554816,-7.901228,239.56,2024,11,PT
v_glY_j_a1wYOVDbANeccA,48.778785,9.20129,102.83,2022,9,DE
8VPu4R068j571V-c-kaQQg,41.084571,28.591213,243.4,2023,11,TR
mLys0UVAg0jVNvT6mxifQw,39.823457,-84.169292,163.62,2019,7,US
gtqje4DMTMiFMFvHb2RaZw,-25.613145,27.800889,8.73,2024,3,ZA
J4AltBZaapd_MKRdD6PK8Q,43.77969,142.359455,162.58,2024,9,JP
XTL3KaR8KYlxJEKAcpdTYA,20.91898,105.953478,331.48,2019,7,VN
0-zc-UhOaNCeM-hu0oVUyA,-39.912016,175.052519,216.98,2024,8,NZ
pUVAmk3jfJ-242SxpjGDUw,10.971474,78.066547,197.8,2025,9,IN
4vtrM4H5CGZ_Y_BFnlDOkA,14.543657,-90.564476,163.69,2016,7,GT
cc12rrhMOnrRrTEhd5Em3g,41.919538,-86.578227,30.7,2023,8,US
Br2Cf7RJwFSrvU05d5f52g,47.105033,27.557065,37.51,2022,9,RO
W0ndCbjWp7-lWm3UEMEn4A,25.817731,-109.001977,120.57,2025,7,MX
O6Ujfi00VbRLhXgQizhzQg,36.61661,136.636187,341.24,2022,7,JP
CNQnEMybAiZf1tyMjPqNSg,33.733924,-117.796641,203.23,2025,4,US
83MqU_3cOCrBcJ0xVhS0gA,54.999205,-1.53733,104.02,2012,7,GB
kz8HNm8A701PqcbgpLVbUg,-27.879067,-54.484615,140.66,2023,9,BR
fsGwA0lAMt4bZ-11vtb21A,-6.480593,106.772869,268.35,2022,4,ID
O19JYxpsH-RJuMe2Ne874Q,40.845044,31.126569,56.85,2025,7,TR
8lnD-sHduZxuBcBPidtg9A,7.249009,5.247954,204.67,2019,12,NG
xHRVfGfZgeRGxbamhTuA6w,43.710866,-80.390765,0.38,2025,5,CA
1bGjF0-YOzRI3JBoTfF56Q,5.372073,103.096925,101.77,2018,10,MY
cFbOIeuGcnrbeb2M0SdlXg,-34.586084,138.732611,23.82,2024,5,AU
Dxu21zZm4BDP7uSdgtBskg,37.8738,-84.559109,322.38,2025,8,US
ByzDcHrJJGp-DNrKp8RceA,52.99384,10.067523,210.78,2022,5,DE
NglXniTMEi1OFfDJodp2ZQ,-20.525831,-43.700595,85.66,2023,10,BR
5Uq2HyQKWRiKW94lkTQoBw,54.630068,72.400646,328.98,2021,7,RU
UHkghFDtH7QHljzOHJDSkg,52.922582,54.727327,221.76,2018,9,RU
GvD5MRd2GXvb-urzidXVnA,-33.612446,22.234198,263.69,2023,4,ZA
P1QmyZRPwwW6RDrP-WUlpQ,57.217911,65.585984,165.52,2012,8,RU
RbBQKAooYnvhtmBwWOBYNw,10.993012,76.962886,351.92,2022,11,IN
ymDzDBp2xhxIvjOcy8lxuA,39.074154,-84.513432,170.08,2017,8,US
ZyzEuDzgZqbqhfv_r7e-vw,38.711514,-9.455094,102.04,2022,6,PT
T1FIPykdCC0tZm0g9C0-FA,43.772645,11.276686,128.94,2021,11,IT
vmWP6-byh1t4NFLZTdtF2Q,52.440784,-2.072651,40.3,2025,8,GB
2t6Ti1rSlVoLYsUAtwiY8A,26.770085,-80.257272,270.12,2024,5,US
Vwc78pGIn3swGMO9PRVXeg,46.489861,26.50485,77.06,2023,3,RO
eQnELhGGy5BN4RTJq_b7rA,45.372085,-72.741614,174.41,2023,8,CA
Dgsl4OYr-YpjBEKnt2BMeQ,40.80584,14.370845,247.58,2022,11,IT
0zwXQ86BbtnMtvfgsPHNaA,50.682762,2.913452,334.86,2025,9,FR
cG_UiyGHoLnHW-j8qYfD-g,37.992656,-0.693184,243.51,2023,6,ES
sxEP7jy3uRHYDQ-wIFaAqQ,38.124263,140.902374,20.8,2025,6,JP
F0ZaNGT6bQO5yF9-k43rDA,33.710018,-117.385955,207.93,2025,12,US
GJB2NxThM6M_gyInfgAbjg,51.314696,4.923399,131.48,2024,9,BE
970tFY2hsXTvXI8tyDdEKw,51.899906,10.173261,172.41,2022,8,DE
qI9Z-TmUwJmhJtmB8PBwPA,39.06568,-108.470553,359.82,2023,8,US
QpbrLL6NDsVKsHIaksQr8Q,35.904249,136.20015,184.92,2025,8,JP
bO-CVbE59B7zzP4iC285fw,44.842664,-93.316057,166.19,2022,2,US
hTH2szv3gTJchLQegqMsWw,20.632884,-103.44388,338.13,2024,7,MX
fcUkaR6swdhLi91COZawPA,-27.882374,-54.472916,357.03,2024,1,BR
zsCJSi3giSLuNFkAl2il9w,32.701722,-96.655109,108.31,2023,2,US
rZLC8126aReL08uLfXd6aw,34.83725,-114.612079,131.01,2024,2,US
grRhGu8HcChhBQApmLGeLg,37.942645,-87.528794,270.85,2023,6,US
KJqu0Q1e94xyol2XfoN1tQ,59.890817,10.76047,143.74,2010,8,NO
QB69TvrB0tX5im_0P78dwQ,27.145139,78.015127,96.71,2025,10,IN
luurtdbAdwv9_xBQMTDoXw,55.89084,21.220156,110.5,2021,4,LT
ZbifaSg82tu-YbhN7LEDxQ,54.87611,-6.281972,261.86,2025,8,GB
eWc3VhwbPGeVmVuwWnHaKA,51.541317,0.135078,84.8,2025,7,GB
Dzr3WWzACAWAMmufaB9uhw,7.615061,4.738786,220.53,2024,5,NG
c46BrjW0NwimYLbTJo5Cow,29.216686,-82.086918,179.5,2021,4,US
TA_3zFtXXP9MiW2VafXnvg,35.113022,137.006737,320.8,2025,6,JP
_jVsk5uls9Z8n2ZlGk1yOA,43.564537,-96.769141,90.61,2024,5,US
jfq2u2m3vHz9zWmVbyZMrw,47.645913,42.071912,267.59,2014,10,RU
-aC1YcKVrRx7Q6cg0i6yJQ,53.369064,-1.215247,120.7,2014,10,GB
EfriCW_zep6R7nnuaIPUzg,35.347383,136.967192,342.74,2024,12,JP
OlpBu1emQyEnGAXVwIiJMw,-25.513251,-57.366881,99.93,2024,10,PY
-Qdz3-qjfXhPZILyizpTCg,39.178104,140.487523,131.47,2023,10,JP
2SrO39Ukc61GGh8mIaw7Sw,4.797747,6.953669,65.12,2020,2,NG
Rp4cULFKw6l9-qOJuzaiiA,51.982488,53.870326,300.49,2018,9,RU
k0W26bcwKrW0cwf1V3o8-A,39.264823,9.063056,32.53,2019,5,IT
Tpu5qm2QlavljpiznCWHGg,52.044319,5.648086,155.73,2024,4,NL
-fOcIt3Pm8B8Qgy1tqq09w,40.923208,23.456138,298.32,2022,12,GR
PdkJy_z2RwYr_1nktpzEGg,-23.557723,-46.443485,101.42,2025,5,BR
4ahaQR7ohw8dqUMHdqjD2A,54.910365,37.405039,229.98,2019,6,RU
STUEbxjW3Y98CAOj9qpqFQ,13.932687,100.723778,179.91,2025,11,TH
74yVLIRG9IolhWarf6Bc3g,26.984834,94.652842,108.86,2023,12,IN
jYiyEJI4amnKEBpFKvD3nA,53.783045,-2.646822,193.66,2018,5,GB
AGSyNjS6dTsNS_p1Xd1K1A,50.489887,-104.651788,194.26,2025,6,CA
aCOunadpXaM9Qf_tUfPeGQ,51.331217,3.778815,281.96,2024,5,NL
ResbAhxRHGBcLomzVF-6pw,-37.859385,144.677445,126.63,2021,1,AU
49VyS9_GRZyVim6yQTP6lQ,42.013818,23.992508,55.25,2023,6,BG
etHkwmCDgZmJMXuk_Yt05A,33.744888,-118.204654,51.37,2020,12,US
loCf8o3d2qnocNT-FenFJw,56.693026,16.344576,14.93,2025,5,SE
oMBGoeTzcBCnNR3ue18rZg,19.489657,-70.734852,142.45,2019,4,DO
fMLs_s3yN3G6m3BUoODfiw,47.924069,106.785367,168.98,2023,9,MN
sthuEqsmtShOccHreUPz9g,50.748966,6.154827,38.45,2022,4,DE
rxTtHvm9ngwFxPtFtlbcfw,48.100999,13.153242,160.26,2021,4,AT
CrWCPLuEdIpaTCWW60NnQA,42.139836,-83.226753,270.54,2024,8,US
BlZOVdeNZttY6vWBQ9amdA,55.42504,65.273357,346.22,2017,7,RU
05FXLwLGgLJoWZFUWRgDIg,32.961787,-96.861102,180.23,2025,3,US
lCw4Dlh0kQSmyBylZ0b-mg,35.338125,-106.591455,41.53,2007,11,US
sj7blAmH_D5KMHYYacg-Rw,-26.189844,28.264251,6.46,2025,9,ZA
UIOk1NVYRj3sd9BaPeWR_g,-29.577084,30.554892,248.01,2023,6,ZA
XgA2miyuXF0ERoXHveFoCg,47.673206,15.92789,224.7,2025,6,AT
CzDzWu8Cwwvpyj3ut3lULw,49.649542,8.360937,304.36,2023,8,DE
3pukPuMAOmqZj8OepDp5sw,38.82756,-76.88145,203.25,2023,5,US
Jas4ff1iZgijEmpHF7SP9A,35.703269,-88.830727,335.64,2024,9,US
whOfjWj2OsaaCuqeZX4-aA,29.754986,-95.637329,17.85,2019,4,US
HSdzOTQlcIdp9oLr4GLQEQ,34.269082,-118.598188,269.96,2023,11,US
c-zR7R7tlZPXqMWrFgL0qg,30.330463,76.425877,193.8,2022,9,IN
oS1A-vpr6jFdjXd5FFjV9Q,41.648475,-70.25023,225.48,2023,10,US
XE_R-ilGqPOb-IwrsqC3rg,18.99468,72.841208,275.93,2021,11,IN
PfgiorwbqDPvfEUyJezS_w,49.683911,21.741808,252.55,2021,8,PL
HagGXcjfVVKt3IkMwbNz8w,36.172034,-86.829478,66.06,2025,11,US
SG-0TuaMeFAWFeNcaKe9Ag,37.863897,23.748856,38.59,2024,10,GR
3jt59-0l7nY3Gfd81FIUHA,38.244703,-122.010585,185.42,2025,5,US
FRx4wGOc4EJygmVE7oXUfA,44.81518,20.435018,208.94,2013,10,RS
tmyl3vY_Me9j2kMQf3jhhQ,51.204668,71.360324,317.58,2022,8,KZ
0_aPvnYCNshLIRbO_GgKTg,53.110197,13.483723,132.18,2023,7,DE
LT_frpDMEtO5P5jSFnXHUw,44.551008,-80.947233,353.21,2024,8,CA
ihKH_bUFYR_lWPvHJDxp5A,41.037045,28.806471,346.72,2025,8,TR
MzB0VxrZKJko8eCeJwwxhg,36.932858,138.837413,118.44,2018,8,JP
HVIlNMUPBfQu-X2wxjw5rA,52.598089,6.484838,325.03,2020,8,NL
AMvGat_z1pl-MFGMat-wyQ,-7.534864,110.86692,2.69,2025,11,ID
RzqIg2MwMJRzyuC4iFkYpw,32.307731,-95.279154,106.47,2017,2,US
amPW-MalCS3tnnAvl-WCtg,23.191415,79.922788,117.82,2025,5,IN
TSg4iR3w0nc_7PIY1Bf1DA,21.142615,72.773295,174.53,2025,1,IN
rxdkNdlZqC-3YLRLO5IXDw,-7.888473,111.367854,39.71,2025,8,ID
ojsumqMUSuIbTmqB77ZKRg,-30.279378,153.131982,31.01,2023,12,AU
l1N1reYHtL01VHhNm0-99g,43.443867,-83.99367,270.44,2023,8,US
mDm2THKo-tSUGlCmwctVlA,18.316495,106.003341,45.45,2024,11,VN
RN9_F7pwytaUapoPIU3Shw,56.250591,90.439937,299.58,2012,9,RU
v-VkeMBpA24Z1bx56DpnDg,-30.98299,150.250126,207.68,2024,2,AU
AEBimKLpKx1gwV3JdAMHRA,33.776528,-118.15027,179.83,2025,11,US
dZHUcT2EBMOiMaWx1Kmhig,26.357288,-80.128225,89.26,2022,4,US
B50auHpaW26u0Y3UmJo_Zw,-27.646188,152.919265,173.95,2024,2,AU
r1LnMC81vdQ8Qj9-zoaEGg,53.416773,-2.3569,98.22,2022,8,GB
VhbpFuR1pE9dh2ucvNd8yg,40.781696,-73.199271,252.0,2025,10,US
f3pD2ohokzWMqhrRm9GeHw,47.672619,19.138338,79.12,2024,9,HU
PcamTPaj6j0chKdq1qpG7Q,39.014105,-94.285776,180.8,2024,9,US
di-ct0oOm4XSHbGN8G4EDw,47.250024,-1.467947,66.74,2021,1,FR
NAyMJ5bPZsQZFuQpb5EC_g,23.698923,120.404972,17.38,2012,12,TW
kbpphSZ8egvAsJ6Jf5M3bg,4.633045,7.939813,102.69,2025,7,NG
Tr0-4VuQhElr9NZrrttSTg,20.676584,-100.33507,123.05,2012,10,MX
K1MhJSTuIQMeXwBA62rVnA,44.795803,-122.797961,90.44,2025,5,US
I0gGuYMe-hdQiJsanl7JTQ,56.663602,60.823766,328.17,2021,5,RU
fZO3Kc9JeV8Bw3e5adWEfg,28.696609,-81.321791,262.62,2025,4,US
l0Cr1JzA5vTdmD83WNbECA,25.680639,-80.293971,353.52,2022,1,US
sbbrC0pR15FvBa3iAZCKog,59.806046,17.626322,329.61,2025,6,SE
c-Ybn4IIibRo7-1731RV3Q,10.530097,7.43132,99.87,2021,11,NG
XMdy3QjdnJRzfjn4ZJXwmA,46.453683,16.972757,247.98,2024,5,HU
S4OKPS8TRr7WaLsvE2L57Q,56.787841,53.400175,291.05,2018,7,RU
QnVSyu91DpPaTNx69tYD1g,36.18493,-86.723602,296.9,2025,3,US
ZaBXFzYyORzt3m2nxAC7cw,5.532532,6.22555,359.65,2024,5,NG
yzMtB-AemVGlw8wg4vge-w,-7.920178,112.656634,119.91,2023,12,ID
TUIKbrcGi50RyVMX1sj1Cw,-1.676398,-78.674714,243.2,2014,12,EC
Q2G0NvfdScOMQve1IsgWSA,46.502574,-84.287215,33.28,2012,10,
EB3N-geNwopsl7vAFxSzfg,53.365326,59.005006,130.75,2019,8,RU
qmdUlmtlIWPNCFd7_dROyg,33.580339,-112.365039,269.97,2024,11,US
HSnORpqVjDhtUNOCioO2TQ,26.070423,-80.143937,90.3,2024,11,US
xRt7l4w7PDH3fIiMhTjD3A,51.309063,4.263533,243.05,2017,11,
TppWkNotriPtRP5n0uRN7Q,45.683268,18.982281,206.55,2014,10,RS
aCQ8fqELDOIy3H9o48N6RA,22.687448,58.521125,301.82,2025,1,OM
s3Wd7oCRwXs__dzwV599Xw,34.324551,133.892408,255.17,2025,2,JP
0QmLtLQnWAfE3XvAbQdN2Q,-37.930542,145.181664,10.01,2013,7,AU
6NTWPxWFQtjOoJCsXaAO9A,-27.571221,-60.745799,180.16,2025,3,AR
GlEWmJX6BnuhL4Id8nJqEw,2.909779,101.842391,237.58,2024,9,MY
x7pforIOErXKo4caIgOnlg,51.900811,5.429226,84.43,2025,8,NL
lZ3JZgtWIC9WJhteMVzSXA,52.626916,70.439786,123.73,2023,9,KZ
wM4YqczKkQz3rOjbBpf0Lw,49.671804,30.957063,176.19,2015,6,UA
FaEOxanptQHwH3H7FQHk0w,37.691307,126.728216,291.03,2018,11,KR
Dd_u3kcia2ChQVngPa6Leg,24.708088,120.924799,155.46,2022,8,TW
9Ss40ScPSWw3ATsSSPGcwg,24.950259,84.085395,111.42,2023,4,IN
G2vi5rsew_B98XJh_A8c1w,34.276291,-118.990593,148.55,2011,6,US
LwVn0TUliB0dSWyRZFMX7g,42.768778,-86.06691,88.92,2024,6,US
PIvrk68biVa16lyPYtCWMQ,35.134745,136.932391,87.55,2014,4,JP
aX1hVfWaJ7QRuyLbKluEOw,50.170142,20.972329,89.53,2025,7,PL
zV9R7NsNPYutcB3mHuosmQ,35.397241,-106.444253,59.35,2025,1,US
eXb0bayxoz8eIe_mjGKoog,40.77787,-73.232001,179.21,2025,10,US
aF3Ji9AbnI_llmWJpWq9dQ,22.01933,-99.009227,253.94,2023,3,MX
r6Wr3El5cp7IldethNF6Yg,14.540215,121.07383,254.63,2024,1,PH
tYG4QD5P65mjqp7rGjAGAw,-29.360504,27.546822,48.17,2012,11,LS
bt1b0r4K34B3GpYrVdelww,-43.633195,172.492515,201.22,2025,4,NZ
QOdY-nTYspEEmJ4xnh32pA,43.632221,-116.276643,137.16,2023,7,US
5xn3p2f9w4OmPbarMZRI4g,45.851679,40.163696,146.03,2018,9,RU
Xr3rw2Y_8gxLr-4EMJi0fQ,23.85925,72.131563,338.87,2023,5,IN
jj4Fl2t6UlvT2IGJSTQzxw,38.873086,-94.666011,41.71,2021,6,US
rjOK6f0rK3yw-i9NEm3F8w,55.501725,46.407752,244.73,2019,8,RU
9pe_aVL42jz9go0v915EiA,-37.758958,145.159492,100.17,2025,7,AU
4c84z-uz2ny9ws8jyVpXdw,44.884321,-0.641485,33.65,2025,7,FR
ahViOzIuE8K0iLF11n8zDQ,10.342468,-75.491314,269.59,2025,8,CO
TEdJ3Qx4pqA3pBUlOZA3Dg,-34.439717,-71.057917,235.27,2025,7,CL
u-enCwcPpwE8u24XTbe-6w,49.395418,8.368371,140.97,2023,8,DE
B8v0X0nxjAoQQ61PUeQqgg,-37.712392,144.805056,231.26,2019,8,AU
OBZwzgBwwdursMiv2LKcaw,40.455542,-80.062754,140.44,2025,4,US
XzMiH8kr8odCrxSQE37q9w,58.859559,5.723139,322.57,2025,6,NO
hkkuhMMMF_0VlkBJPFEPSA,53.05615,60.641208,0.43,2019,7,RU
9cLAB5K67MgDo-AmGZsGkQ,-27.792403,28.432362,262.11,2024,3,ZA
vstgY9htkGKf0a95i2URdw,-38.168687,145.92311,279.43,2023,8,AU
MEiWvKwkKmU1GueM4IoEXg,28.152497,-82.338069,336.55,2024,4,US
yvat9jV4GwNT-PSxvpnGdQ,-46.432324,168.377282,270.97,2025,12,NZ
UZGIyk3NYzuXfVnawtN2eg,20.160389,-103.03741,190.17,2024,11,MX
h1w3Gs3v-lrAoAGv1OFeqA,18.540837,105.571246,79.41,2024,10,VN
Vy1PyhaB1MejEBFRcaNYNA,34.086114,-84.630329,184.09,2019,7,US
eoJ8H-t91k7nKMWt1Ro8Ig,36.877585,-83.880852,234.45,2024,9,US
CvSExFl6QbN_w_bpNv9qmg,33.966635,133.419713,258.13,2022,8,JP
WNNPGd6pGP3atk_vaG_O6g,16.474414,107.611062,270.35,2022,6,VN
CIkRtshSRTneIwlCfjQWQw,40.172512,-76.181637,336.6,2025,4,US
OLR16HQjgH-DXHhE0cNXgA,60.268215,25.038543,102.57,2023,4,FI
UOv_H_zllTxwjRHQg3o6Kg,42.519492,-89.032318,353.03,2019,6,US
zNabwuBWiWACKk9xXgCsIg,53.57618,-2.422714,252.44,2025,9,GB
ETEFikyZ3B_cHU36q3T6_Q,24.227864,120.567337,159.78,2024,9,TW
Uy1KI1CAnz3qKaQjjpwnbw,38.756961,-90.036917,90.84,2022,10,US
s-f9EPNhpE8RLiCmsnaxxQ,32.613366,-115.403455,269.13,2019,10,MX
VqEC25ChzAOws6K7no1j7w,19.480046,-99.238976,54.16,2024,8,MX
bS40Et-3HS3cElwpbhMTAA,-37.880874,144.694753,9.19,2022,11,AU
Qgs2bZTHwCDqESUbMk5bAA,47.417897,18.891826,302.62,2012,3,HU
67hRjvsa2o3ebHAqe04Nug,31.347267,75.588841,325.54,2022,6,IN
oXPQJ1ByF_10YtQYjrHvjw,4.293632,-74.822703,46.73,2025,1,CO
pp6SLLsZxlV5FrYjsMUdcQ,30.501367,-87.218233,270.88,2022,4,US
_ouZ4hIlMf0k1um1f7WruA,-22.155101,-51.456968,221.98,2025,6,BR
07Q2u0yJDD1y85pnhv8SrA,46.525601,-95.384891,359.95,2024,7,US
q54hw4jfCRDP2vCmTE19Ug,-20.479715,-47.393889,26.42,2025,2,BR
6s5WVJlpKzkkglaVDXwMrg,-25.567399,27.307894,207.62,2024,10,ZA
hH-EQm2QXu9o_t4Y7-WYQg,39.084081,-94.417055,275.18,2023,12,US
B2tIn1yRUIOpaNmVmST55w,10.116328,76.485142,261.79,2023,6,IN
ysi-J-5GfACgkMZNxuCFOQ,-20.891499,55.501373,344.53,2015,7,RE
-eSp9S8lQM0SCtDHKA_Ypg,51.51974,7.013782,278.11,2022,8,DE
y-RGndUT5qjJG5ikNeH5cA,-29.184789,-58.085012,192.39,2015,7,AR
xu-hLTMHTL3F11dZb_SZZQ,-27.388039,-55.942232,186.27,2022,6,AR
T1vwcCIkduVoFP1GniLhlA,41.506181,-87.892423,32.94,2013,8,US
ko4KOQzg-1bxLBlbUI0vzQ,-22.883079,30.481833,74.94,2025,5,ZA
nnUZS9iw082UnIZoWr0iGQ,-24.786532,-65.434357,6.21,2025,9,AR
pkhia31F5OZFAkEZ_6pKaA,44.453035,8.895436,29.1,2025,7,IT
QB42IlPoW6OFpr6SZKaP8Q,46.610704,7.048559,60.84,2023,8,CH
D4HS_xmCYRkpB8D6cwc_UA,31.3365,34.874232,317.78,2022,9,IL
vs6nGdlOdLFjCU2fQFMQLA,33.940623,131.266523,266.59,2025,2,JP
iHVH1gDI06TefVMfrf5s5w,54.95935,20.479742,173.74,2012,9,RU
fwBENUsWR-bACA5t0i8AcA,24.507665,86.706116,200.03,2023,9,IN
n45_gNIqVsjUMSgyAyfP_g,28.642023,-105.994388,339.47,2024,6,MX
fqO6RKiGPDTfq5WnGLqkcw,36.726201,-108.211492,0.39,2025,7,US
mQHOuHrX6NwSYppX0WXiWw,32.481261,-99.77704,251.7,2025,1,US
2xt0s7-DnV7kOt63reYvmA,41.076984,28.36414,91.8,2023,10,TR
6apl70HW7Ykav8nXuSXvrA,55.382721,10.436189,67.08,2024,9,DK
rPdXepwm6ZTUbeUFn87z3A,42.263933,-83.127724,118.84,2024,8,US
ap0RdfQSSQ2Pt4ynpEvkjg,44.517737,26.140114,94.36,2024,7,RO
Q-RVUODR686feZo10yyNAw,4.641752,101.132645,99.72,2024,12,MY
Ajb-hPha2blWfJVqRZi81g,36.167214,139.22663,129.69,2023,3,JP
bqbpAlFj_2eEax-cKriBpQ,45.492577,9.134782,122.85,2008,5,IT
OOat_NvyiDpCUFLTk30boA,-22.866942,-47.227609,110.05,2024,2,BR
XIz1FiW8jr0ks3v_UvPB6w,24.133481,120.682485,69.86,2024,10,TW
sDSv6uh39e0HqY2AgMy0NA,7.319153,-2.311313,138.82,2016,5,GH
M0vePEamgxTeBiBW8x-Khw,31.817708,-106.220856,88.93,2024,12,US
ZwHwFh9zWJAFhs4bI8EnrA,37.060436,-94.480451,294.4,2025,4,US
sfxVDScPmTAk109XPa_Ddw,-9.077591,-44.37054,196.84,2024,4,BR
yMy1Cfw8NNQUJU9b1cTmhQ,51.156428,2.74538,303.99,2017,7,
WHrw16z5T9nioVWAmkQRbA,41.48052,-81.823231,108.63,2024,8,US
1cxJ1AWVZ-6M5HwxkksqNw,16.601165,120.317594,145.33,2025,1,PH
mtsaLY4cVR2TxZg5Sp_Xqw,52.749463,-1.473462,9.85,2023,3,GB
QjQ1OJdmyqSZtMJalZNxUg,33.489211,126.470353,225.7,2018,10,KR
C2GfPtMeoKTAinZvH1eGAg,42.558016,-83.254279,350.17,2025,5,US
